Holding Period(Years),Annualized Return,Buy Price,Buy Date,Sell Price,Sell Date
7.131474103585657,1.7253490024309701,6.44,2012-07-04,8205.167969,2019-05-15
7.135458167330677,1.7238237870785453,6.44,2012-07-03,8205.167969,2019-05-15
7.139442231075697,1.7123843017189606,6.61,2012-07-02,8205.167969,2019-05-15
7.143426294820717,1.7160828049413395,6.52,2012-06-29,8205.167969,2019-05-15
7.147410358565737,1.715766863461988,9.96,2012-08-22,12573.8125,2019-07-09
7.151394422310757,1.7161796018788675,6.94,2012-07-09,8805.77832,2019-05-27
7.155378486055777,1.734372768875586,6.59,2012-07-06,8805.77832,2019-05-27
7.159362549800797,1.7322638496247094,6.6,2012-07-05,8805.77832,2019-05-27
7.163346613545817,1.7401082184634324,6.44,2012-07-04,8805.77832,2019-05-27
7.1673306772908365,1.7385733388900078,6.44,2012-07-03,8805.77832,2019-05-27
7.171314741035856,1.739829673455683,9.45,2012-08-01,13016.231445,2019-06-26
7.175298804780876,1.7452333513143206,9.28,2012-07-31,13016.231445,2019-06-26
7.179282868525896,1.7554288158271505,9.0,2012-07-30,13016.231445,2019-06-26
7.183266932270916,1.761200755176187,8.83,2012-07-27,13016.231445,2019-06-26
7.187250996015936,1.7631434076162789,8.75,2012-07-26,13016.231445,2019-06-26
7.191235059760956,1.7664505356754208,8.64,2012-07-25,13016.231445,2019-06-26
7.195219123505976,1.7662291660763452,8.61,2012-07-24,13016.231445,2019-06-26
7.199203187250996,1.765565222349819,8.59,2012-07-23,13016.231445,2019-06-26
7.203187250996016,1.7707777094823842,8.44,2012-07-20,13016.231445,2019-06-26
7.207171314741036,1.754955430271146,8.76,2012-07-19,13016.231445,2019-06-26
7.211155378486056,1.761257284171906,5.41,2012-06-06,8205.167969,2019-05-15
7.2151394422310755,1.7634335171867281,5.22,2012-06-04,7994.416016,2019-05-14
7.219123505976095,1.7718567606739626,5.22,2012-06-04,8205.167969,2019-05-15
7.223107569721115,1.8039059298632258,7.59,2012-07-13,13016.231445,2019-06-26
7.227091633466135,1.8023127417346148,7.59,2012-07-12,13016.231445,2019-06-26
7.231075697211155,1.824494924882186,7.14,2012-07-11,13016.231445,2019-06-26
7.235059760956175,1.8261749201154664,7.08,2012-07-10,13016.231445,2019-06-26
7.239043824701195,1.8323629995015862,6.94,2012-07-09,13016.231445,2019-06-26
7.243027888446215,1.8510383508793344,6.59,2012-07-06,13016.231445,2019-06-26
7.247011952191235,1.8488006006588047,6.6,2012-07-05,13016.231445,2019-06-26
7.250996015936255,1.8568149793371704,6.44,2012-07-04,13016.231445,2019-06-26
7.254980079681275,1.8551686555865827,6.44,2012-07-03,13016.231445,2019-06-26
7.258964143426295,1.843301086470173,6.61,2012-07-02,13016.231445,2019-06-26
7.2629482071713145,1.847040640903725,6.52,2012-06-29,13016.231445,2019-06-26
7.266932270916334,1.8466111851588347,6.5,2012-06-28,13016.231445,2019-06-26
7.270916334661354,1.8455824139108419,6.49,2012-06-27,13016.231445,2019-06-26
7.274900398406374,1.8488060899194583,6.41,2012-06-26,13016.231445,2019-06-26
7.278884462151394,1.856451427937118,6.26,2012-06-25,13016.231445,2019-06-26
7.282868525896414,1.8347449054726845,6.59,2012-06-22,13016.231445,2019-06-26
7.286852589641434,1.834477426571429,6.26,2012-06-25,12407.332031,2019-06-28
7.290836653386454,1.828584696539881,6.64,2012-06-20,13016.231445,2019-06-26
7.294820717131474,1.837649375328728,6.46,2012-06-19,13016.231445,2019-06-26
7.298804780876494,1.8609800667964396,6.06,2012-06-18,13016.231445,2019-06-26
7.302788844621514,1.8368337406313469,6.42,2012-06-15,13016.231445,2019-06-26
7.306772908366534,1.8681864911645336,5.9,2012-06-14,13016.231445,2019-06-26
7.3107569721115535,1.869208606734344,5.86,2012-06-13,13016.231445,2019-06-26
7.314741035856573,1.8777453614473298,5.71,2012-06-12,13016.231445,2019-06-26
7.318725099601593,1.8894195768181454,5.52,2012-06-11,13016.231445,2019-06-26
7.322709163346613,1.8813812092471305,5.61,2012-06-08,13016.231445,2019-06-26
7.326693227091633,1.8853743797618083,5.53,2012-06-07,13016.231445,2019-06-26
7.330677290836653,1.8923562688709126,5.41,2012-06-06,13016.231445,2019-06-26
7.334661354581673,1.8936144201330842,5.37,2012-06-05,13016.231445,2019-06-26
7.338645418326693,1.90313160294806,5.22,2012-06-04,13016.231445,2019-06-26
7.342629482071713,1.9014532338753267,5.22,2012-06-01,13016.231445,2019-06-26
7.346613545816733,1.903579108605126,5.17,2012-05-31,13016.231445,2019-06-26
7.350597609561753,1.9042004587332313,5.14,2012-05-30,13016.231445,2019-06-26
7.354581673306773,1.904834723500218,5.11,2012-05-29,13016.231445,2019-06-26
7.3585657370517925,1.9062601701750053,5.07,2012-05-28,13016.231445,2019-06-26
7.362549800796812,1.903805592764737,5.08,2012-05-25,13016.231445,2019-06-26
7.366533864541832,1.8990436488101965,5.12,2012-05-24,13016.231445,2019-06-26
7.370517928286852,1.8989151657659527,5.1,2012-05-23,13016.231445,2019-06-26
7.374501992031872,1.9026835761059657,5.03,2012-05-22,13016.231445,2019-06-26
7.378486055776892,1.8971274929497421,5.08,2012-05-21,13016.231445,2019-06-26
7.382470119521912,1.8962377935538424,5.07,2012-05-18,13016.231445,2019-06-26
7.386454183266932,1.8984635014504185,5.02,2012-05-17,13016.231445,2019-06-26
7.390438247011952,1.895243084791789,5.04,2012-05-16,13016.231445,2019-06-26
7.394422310756972,1.900644837978613,4.95,2012-05-15,13016.231445,2019-06-26
7.398406374501992,1.9005687109521885,4.93,2012-05-14,13016.231445,2019-06-26
7.402390438247012,1.8973216702722575,4.95,2012-05-11,13016.231445,2019-06-26
7.4063745019920315,1.9020415159968649,4.87,2012-05-10,13016.231445,2019-06-26
7.410358565737051,1.888530595348386,5.02,2012-05-09,13016.231445,2019-06-26
7.414342629482071,1.8868846363005032,5.02,2012-05-08,13016.231445,2019-06-26
7.418326693227091,1.8829249212886494,5.05,2012-05-07,13016.231445,2019-06-26
7.422310756972111,1.8797529718220152,5.07,2012-05-04,13016.231445,2019-06-26
7.426294820717131,1.8758337779293321,5.1,2012-05-03,13016.231445,2019-06-26
7.430278884462151,1.8772528399868431,5.06,2012-05-02,13016.231445,2019-06-26
7.434262948207171,1.8825739978202116,4.97,2012-05-01,13016.231445,2019-06-26
7.438247011952191,1.8786099524188349,5.0,2012-04-30,13016.231445,2019-06-26
7.442231075697211,1.8739024426854187,5.04,2012-04-27,13016.231445,2019-06-26
7.446215139442231,1.8769030045563917,4.98,2012-04-26,13016.231445,2019-06-26
7.450199203187251,1.8630991935325243,5.14,2012-04-25,13016.231445,2019-06-26
7.4541832669322705,1.8660009344476824,5.08,2012-04-24,13016.231445,2019-06-26
7.45816733067729,1.8704922108009385,5.0,2012-04-23,13016.231445,2019-06-26
7.46215139442231,1.848044486386419,5.1,2012-05-03,12573.8125,2019-07-09
7.46613545816733,1.8574232158342703,5.13,2012-04-19,13016.231445,2019-06-26
7.47011952191235,1.8547170647000244,4.97,2012-05-01,12573.8125,2019-07-09
7.47410358565737,1.8655818135778102,4.98,2012-04-17,13016.231445,2019-06-26
7.47808764940239,1.8639750172428329,4.98,2012-04-16,13016.231445,2019-06-26
7.48207171314741,1.866233851613078,4.93,2012-04-13,13016.231445,2019-06-26
7.48605577689243,1.8646280529847812,4.93,2012-04-12,13016.231445,2019-06-26
7.49003984063745,1.8638010968485275,4.92,2012-04-11,13016.231445,2019-06-26
7.49402390438247,1.871646085952431,4.8,2012-04-10,13016.231445,2019-06-26
7.49800796812749,1.8740478757256245,4.75,2012-04-09,13016.231445,2019-06-26
7.50199203187251,1.8536256947548693,4.99,2012-04-06,13016.231445,2019-06-26
7.50597609561753,1.852562938546586,4.75,2012-04-09,12407.332031,2019-06-28
7.50996015936255,1.8489347997156949,5.01,2012-04-04,13016.231445,2019-06-26
7.51394422310757,1.8488699307960514,4.99,2012-04-03,13016.231445,2019-06-26
7.51792828685259,1.8435162602775907,5.04,2012-04-02,13016.231445,2019-06-26
7.52191235059761,1.8541577934483517,4.88,2012-03-30,13016.231445,2019-06-26
7.52589641434263,1.8556949475485731,4.84,2012-03-29,13016.231445,2019-06-26
7.52988047808765,1.847134966557661,4.93,2012-03-28,13016.231445,2019-06-26
7.53386454183267,1.8525274572906847,4.84,2012-03-27,13016.231445,2019-06-26
7.53784860557769,1.85965585326479,4.73,2012-03-26,13016.231445,2019-06-26
7.54183266932271,1.8540869137901566,4.78,2012-03-23,13016.231445,2019-06-26
7.5458167330677295,1.8423812983506833,4.91,2012-03-22,13016.231445,2019-06-26
7.549800796812749,1.8370050284455917,4.96,2012-03-21,13016.231445,2019-06-26
7.553784860557769,1.84856651237935,4.79,2012-03-20,13016.231445,2019-06-26
7.557768924302789,1.8438641126294324,4.83,2012-03-19,13016.231445,2019-06-26
7.561752988047809,1.8285562441656653,4.84,2012-03-29,12573.8125,2019-07-09
7.565737051792829,1.8228035020120825,4.83,2012-03-19,12407.332031,2019-06-28
7.569721115537849,1.8254621084622111,4.84,2012-03-27,12573.8125,2019-07-09
7.573705179282869,1.8325036040925538,4.73,2012-03-26,12573.8125,2019-07-09
7.577689243027889,1.8270277974136397,4.78,2012-03-23,12573.8125,2019-07-09
7.581673306772909,1.8268570584610138,4.93,2012-03-09,13016.231445,2019-06-26
7.585657370517929,1.819325615408042,5.01,2012-03-08,13016.231445,2019-06-26
7.589641434262949,1.823774674707959,4.93,2012-03-07,13016.231445,2019-06-26
7.5936254980079685,1.8184892852296848,4.98,2012-03-06,13016.231445,2019-06-26
7.597609561752988,1.8110556250394607,5.06,2012-03-05,13016.231445,2019-06-26
7.601593625498008,1.8298738703997564,4.79,2012-03-02,13016.231445,2019-06-26
7.605577689243028,1.8124209178149546,5.0,2012-03-01,13016.231445,2019-06-26
7.609561752988048,1.8116383447276707,4.99,2012-02-29,13016.231445,2019-06-26
7.613545816733068,1.818357209181095,4.88,2012-02-28,13016.231445,2019-06-26
7.617529880478088,1.80492601306709,5.04,2012-02-27,13016.231445,2019-06-26
7.621513944223108,1.8100497397135924,4.95,2012-02-24,13016.231445,2019-06-26
7.625498007968128,1.8064062487782029,4.51,2012-02-22,11790.916992,2019-06-25
7.629482071713148,1.841478541067958,4.51,2012-02-22,13016.231445,2019-06-26
7.633466135458168,1.8342059262903692,4.58,2012-02-21,13016.231445,2019-06-26
7.637450199203188,1.8442037651841763,4.44,2012-02-20,13016.231445,2019-06-26
7.6414342629482075,1.82392807279015,4.67,2012-02-17,13016.231445,2019-06-26
7.645418326693227,1.8352999098586804,4.51,2012-02-16,13016.231445,2019-06-26
7.649402390438247,1.819300466381304,4.69,2012-02-15,13016.231445,2019-06-26
7.653386454183267,1.8145511454813503,4.51,2012-02-16,12407.332031,2019-06-28
7.657370517928287,1.8053427961189468,4.44,2012-02-20,11961.269531,2019-07-03
7.661354581673307,1.8079183776058856,4.51,2012-02-22,12285.958008,2019-07-08
7.665338645418327,1.8149038527125665,4.51,2012-02-22,12573.8125,2019-07-09
7.669322709163347,1.8106349117302196,4.44,2012-02-20,12285.958008,2019-07-08
7.673306772908367,1.8176184604249608,4.44,2012-02-20,12573.8125,2019-07-09
7.677290836653387,1.8037511063645133,4.44,2012-02-20,12156.512695,2019-07-10
7.681274900398407,1.808866305450704,4.51,2012-02-16,12573.8125,2019-07-09
7.685258964143427,1.795060832137326,4.51,2012-02-16,12156.512695,2019-07-10
7.6892430278884465,1.779390532409638,4.69,2012-02-15,12156.512695,2019-07-10
7.693227091633466,1.7817944758062159,4.51,2012-02-16,11815.986328,2019-07-12
7.697211155378486,1.7662214644310956,4.69,2012-02-15,11815.986328,2019-07-12
7.701195219123506,1.7506925395437314,4.93,2012-03-09,11941.96875,2019-08-07
7.705179282868526,1.7499833077526556,4.93,2012-03-09,11966.407227,2019-08-08
7.709163346613546,1.7478172519260164,4.93,2012-03-07,11941.96875,2019-08-07
7.713147410358566,1.7525598315400002,4.79,2012-03-02,11805.65332,2019-08-05
7.717131474103586,1.7425900872047562,4.93,2012-03-07,11862.936523,2019-08-09
7.721115537848606,1.7537766455487427,4.79,2012-03-02,11941.96875,2019-08-07
7.725099601593626,1.7530668581873048,4.79,2012-03-02,11966.407227,2019-08-08
7.729083665338646,1.748540098694039,4.79,2012-03-02,11862.936523,2019-08-09
7.733067729083666,1.7428580993362064,4.88,2012-02-28,11941.96875,2019-08-07
7.7370517928286855,1.74215782794791,4.88,2012-02-28,11966.407227,2019-08-08
7.741035856573705,1.7639602853809806,4.51,2012-02-22,11805.65332,2019-08-05
7.745019920318725,1.7570270655790532,4.58,2012-02-21,11805.65332,2019-08-05
7.749003984063745,1.7666516714189089,4.44,2012-02-20,11805.65332,2019-08-05
7.752988047808765,1.7644499657204857,4.51,2012-02-22,11966.407227,2019-08-08
7.756972111553785,1.7678545414203763,4.44,2012-02-20,11941.96875,2019-08-07
7.760956175298805,1.7671371777018803,4.44,2012-02-20,11966.407227,2019-08-08
7.764940239043825,1.762601050209701,4.44,2012-02-20,11862.936523,2019-08-09
7.768924302788845,1.7586898049716728,4.51,2012-02-16,11966.407227,2019-08-08
7.772908366533865,1.7541764732682719,4.51,2012-02-16,11862.936523,2019-08-09
7.776892430278885,1.7389296097514841,4.69,2012-02-15,11862.936523,2019-08-09
7.780876494023905,1.723013927677631,4.69,2012-02-15,11382.616211,2019-08-12
7.7848605577689245,1.7157457251004478,4.51,2012-02-22,10763.232422,2019-08-20
7.788844621513944,1.7247427260110366,4.44,2012-02-20,10916.053711,2019-08-19
7.792828685258964,1.7184241981734845,4.44,2012-02-20,10763.232422,2019-08-20
7.796812749003984,1.7164973420020009,4.51,2012-02-16,10916.053711,2019-08-19
7.800796812749004,1.7102085568381642,4.51,2012-02-16,10763.232422,2019-08-20
7.804780876494024,1.7026165256270196,4.44,2012-02-20,10407.964844,2019-08-23
7.808764940239044,1.7060520258541985,5.29,2012-01-03,12573.8125,2019-07-09
7.812749003984064,1.6944771615707883,4.51,2012-02-16,10407.964844,2019-08-23
7.816733067729084,1.691884749448341,4.51,2012-02-16,10370.820313,2019-08-26
7.820717131474104,1.6897282383035646,4.51,2012-02-22,10346.760742,2019-09-02
7.824701195219124,1.6974588165510665,4.51,2012-02-22,10623.540039,2019-09-03
7.828685258964144,1.6951542168380942,4.51,2012-02-22,10594.493164,2019-09-04
7.8326693227091635,1.7001242734703155,4.44,2012-02-20,10623.540039,2019-09-03
7.836653386454183,1.6978183864773113,4.44,2012-02-20,10594.493164,2019-09-04
7.840637450199203,1.695842304977806,4.44,2012-02-20,10575.533203,2019-09-05
7.844621513944223,1.689731289312629,4.51,2012-02-16,10594.493164,2019-09-04
7.848605577689243,1.6877672267991444,4.51,2012-02-16,10575.533203,2019-09-05
7.852589641434263,1.6810317279963574,4.51,2012-02-22,10410.126953,2019-09-12
7.856573705179283,1.6780634505440117,4.51,2012-02-22,10360.546875,2019-09-13
7.860557768924303,1.6836881663917418,4.44,2012-02-20,10410.126953,2019-09-12
7.864541832669323,1.680718611687452,4.44,2012-02-20,10360.546875,2019-09-13
7.868525896414343,1.6766180491635483,4.44,2012-02-20,10276.793945,2019-09-16
7.872509960159363,1.674108363415908,4.44,2012-02-20,10241.272461,2019-09-17
7.876494023904383,1.671350046976873,4.44,2012-02-20,10198.248047,2019-09-18
7.8804780876494025,1.672281487548405,4.44,2012-02-20,10266.415039,2019-09-19
7.884462151394422,1.6681471313771463,4.44,2012-02-20,10181.641602,2019-09-20
7.888446215139442,1.6643409735055976,4.51,2012-02-16,10266.415039,2019-09-19
7.892430278884462,1.6602270568909758,4.51,2012-02-16,10181.641602,2019-09-20
7.896414342629482,1.6595863429273723,5.29,2012-01-03,11966.407227,2019-08-08
7.900398406374502,1.6553542974003195,5.29,2012-01-03,11862.936523,2019-08-09
7.904382470119522,1.6402059059614817,5.29,2012-01-03,11382.616211,2019-08-12
7.908366533864542,1.6243706512579186,5.29,2012-01-03,10895.830078,2019-08-13
7.912350597609562,1.6092386491361932,4.73,2012-03-26,9342.527344,2019-11-05
7.916334661354582,1.6086261663077681,4.73,2012-03-26,9360.879883,2019-11-06
7.920318725099602,1.6043753039921644,5.29,2012-01-03,10374.338867,2019-08-16
7.924302788844622,1.6198963909811468,5.29,2012-01-03,10916.053711,2019-08-19
7.9282868525896415,1.6139762207552075,5.29,2012-01-03,10763.232422,2019-08-20
7.932270916334661,1.599471848390897,4.79,2012-03-20,9360.879883,2019-11-06
7.936254980079681,1.5955043707080558,4.83,2012-03-19,9360.879883,2019-11-06
7.940239043824701,1.599187770513888,5.29,2012-01-03,10407.964844,2019-08-23
7.944223107569721,1.5967740402979724,5.29,2012-01-03,10370.820313,2019-08-26
7.948207171314741,1.589650774023771,5.29,2012-01-03,10185.5,2019-08-27
7.952191235059761,1.5895920896621214,4.79,2012-03-02,9256.148438,2019-10-28
7.956175298804781,1.5943393513098392,4.79,2012-03-02,9427.6875,2019-10-29
7.960159362549801,1.5853521148532677,4.79,2012-03-02,9205.726563,2019-10-30
7.964143426294821,1.5898278789026716,5.29,2012-01-03,10346.760742,2019-09-02
7.968127490039841,1.5971863110035542,5.29,2012-01-03,10623.540039,2019-09-03
7.972111553784861,1.5950564113685028,5.29,2012-01-03,10594.493164,2019-09-04
7.9760956175298805,1.5932381738649508,5.29,2012-01-03,10575.533203,2019-09-05
7.9800796812749,1.6005502506783897,4.51,2012-02-22,9256.148438,2019-10-28
7.98406374501992,1.605295443593521,4.51,2012-02-22,9427.6875,2019-10-29
7.98804780876494,1.603164943362335,4.44,2012-02-20,9256.148438,2019-10-28
7.99203187250996,1.6079088607376262,4.44,2012-02-20,9427.6875,2019-10-29
7.99601593625498,1.5989083041833756,4.44,2012-02-20,9205.726563,2019-10-30
8.0,1.600330677269493,4.51,2012-02-16,9427.6875,2019-10-29
8.00398406374502,1.598384704962017,4.44,2012-02-20,9261.104492,2019-11-01
8.00796812749004,1.6024187410737327,4.44,2012-02-20,9412.612305,2019-11-04
8.01195219123506,1.598756007897245,4.44,2012-02-20,9342.527344,2019-11-05
8.01593625498008,1.598158763024486,4.44,2012-02-20,9360.879883,2019-11-06
8.0199203187251,1.5936844797416265,4.44,2012-02-20,9267.561523,2019-11-07
8.02390438247012,1.5906410075593205,4.51,2012-02-16,9360.879883,2019-11-06
8.02788844621514,1.5861878139873093,4.51,2012-02-16,9267.561523,2019-11-07
8.03187250996016,1.5846560946475137,5.03,2012-05-22,10326.054688,2020-02-12
8.03585657370518,1.5802615585461424,5.08,2012-05-21,10326.054688,2020-02-12
8.0398406374502,1.581790966519316,5.03,2012-05-22,10312.116211,2020-02-14
8.04382470119522,1.5816503809592497,5.02,2012-05-17,10326.054688,2020-02-12
8.047808764940239,1.5812617262729063,4.95,2012-05-15,10208.236328,2020-02-11
8.05179282868526,1.583730557044603,4.95,2012-05-15,10326.054688,2020-02-12
8.055776892430279,1.5838161223828942,4.93,2012-05-14,10326.054688,2020-02-12
8.0597609561753,1.5828506142696295,4.87,2012-05-10,10208.236328,2020-02-11
8.063745019920319,1.5853165153731434,4.87,2012-05-10,10326.054688,2020-02-12
8.06772908366534,1.5806235950635705,4.87,2012-05-10,10214.379883,2020-02-13
8.071713147410359,1.582461313929326,4.87,2012-05-10,10312.116211,2020-02-14
8.07569721115538,1.57157469646448,5.02,2012-05-09,10312.116211,2020-02-14
8.079681274900398,1.5747397635890952,4.87,2012-05-10,10141.996094,2020-02-18
8.08366533864542,1.5672886314468082,5.05,2012-05-07,10312.116211,2020-02-14
8.087649402390438,1.5679513175087156,4.97,2012-05-01,10208.236328,2020-02-11
8.091633466135459,1.5704018617431732,4.97,2012-05-01,10326.054688,2020-02-12
8.095617529880478,1.5672987637518712,5.0,2012-04-30,10326.054688,2020-02-12
8.099601593625499,1.5675875149050391,4.97,2012-05-01,10312.116211,2020-02-14
8.103585657370518,1.5661886594906202,4.98,2012-04-26,10326.054688,2020-02-12
8.107569721115539,1.56156267787158,4.98,2012-04-26,10214.379883,2020-02-13
8.111553784860558,1.5633871943195734,4.98,2012-04-26,10312.116211,2020-02-14
8.115537848605578,1.561364080930347,5.0,2012-04-23,10326.054688,2020-02-12
8.119521912350598,1.5567559479106379,5.0,2012-04-23,10214.379883,2020-02-13
8.123505976095618,1.5585767171988016,5.0,2012-04-23,10312.116211,2020-02-14
8.127490039840637,1.5554747861428053,4.98,2012-04-17,10208.236328,2020-02-11
8.131474103585658,1.5579075742259323,4.98,2012-04-17,10326.054688,2020-02-12
8.135458167330677,1.5567313706341133,4.98,2012-04-16,10326.054688,2020-02-12
8.139442231075698,1.558727084163349,4.93,2012-04-13,10326.054688,2020-02-12
8.143426294820717,1.5575512539099736,4.93,2012-04-12,10326.054688,2020-02-12
8.147410358565738,1.561165785524678,4.8,2012-04-10,10208.236328,2020-02-11
8.151394422310757,1.5635952428252748,4.8,2012-04-10,10326.054688,2020-02-12
8.155378486055778,1.565708713392167,4.75,2012-04-09,10326.054688,2020-02-12
8.159362549800797,1.5611131632021773,4.75,2012-04-09,10214.379883,2020-02-13
8.163346613545817,1.5629260011798967,4.75,2012-04-09,10312.116211,2020-02-14
8.167330677290837,1.5532617134596012,4.8,2012-04-10,10141.996094,2020-02-18
8.171314741035857,1.5553675902472093,4.75,2012-04-09,10141.996094,2020-02-18
8.175298804780876,1.5478056905374014,4.88,2012-03-30,10208.236328,2020-02-11
8.179282868525897,1.5502207272575355,4.88,2012-03-30,10326.054688,2020-02-12
8.183266932270916,1.5516237038496934,4.84,2012-03-29,10326.054688,2020-02-12
8.187250996015937,1.547477895945375,4.88,2012-03-30,10312.116211,2020-02-14
8.191235059760956,1.5528856579739845,4.73,2012-03-26,10208.236328,2020-02-11
8.195219123505977,1.555298327721221,4.73,2012-03-26,10326.054688,2020-02-12
8.199203187250996,1.550860188444224,4.78,2012-03-23,10326.054688,2020-02-12
8.203187250996017,1.5525504398219931,4.73,2012-03-26,10312.116211,2020-02-14
8.207171314741036,1.5481227045799018,4.78,2012-03-23,10312.116211,2020-02-14
8.211155378486056,1.5467372841811593,4.79,2012-03-20,10326.054688,2020-02-12
8.215139442231076,1.543007426176807,4.83,2012-03-19,10326.054688,2020-02-12
8.219123505976096,1.5440121866128202,4.79,2012-03-20,10312.116211,2020-02-14
8.223107569721115,1.5402912450422184,4.83,2012-03-19,10312.116211,2020-02-14
8.227091633466136,1.5365785430838748,4.79,2012-03-20,10141.996094,2020-02-18
8.231075697211155,1.5328756506611514,4.83,2012-03-19,10141.996094,2020-02-18
8.235059760956176,1.5274420460241038,4.93,2012-03-09,10208.236328,2020-02-11
8.239043824701195,1.5298302117301201,4.93,2012-03-09,10326.054688,2020-02-12
8.243027888446216,1.5258338888747938,4.51,2012-02-22,9358.589844,2020-01-28
8.247011952191235,1.5275625644504802,4.93,2012-03-07,10326.054688,2020-02-12
8.250996015936256,1.5284557805499777,4.51,2012-02-22,9508.993164,2020-01-30
8.254980079681275,1.5306093256376911,4.79,2012-03-02,10208.236328,2020-02-11
8.258964143426295,1.5329931837144133,4.79,2012-03-02,10326.054688,2020-02-12
8.262948207171315,1.5451488942011702,17.49,2013-01-25,39371.042969,2021-01-07
8.266932270916335,1.5549799964158502,17.49,2013-01-25,40797.609375,2021-01-08
8.270916334661354,1.5573794362472553,17.29,2013-01-24,40797.609375,2021-01-08
8.274900398406375,1.5524968845242344,17.5,2013-01-23,40797.609375,2021-01-08
8.278884462151394,1.5581461593921495,16.52,2013-01-21,39371.042969,2021-01-07
8.282868525896415,1.5753396781107099,15.57,2013-01-18,39371.042969,2021-01-07
8.286852589641434,1.5852487821691366,15.57,2013-01-18,40797.609375,2021-01-08
8.290836653386455,1.5945431764147644,14.53,2013-01-16,39371.042969,2021-01-07
8.294820717131474,1.6045072678715377,14.53,2013-01-16,40797.609375,2021-01-08
8.298804780876495,1.6105273482474174,14.2,2013-01-15,40797.609375,2021-01-08
8.302788844621514,1.611547590732151,14.1,2013-01-14,40797.609375,2021-01-08
8.306772908366534,1.6125830728205273,14.0,2013-01-11,40797.609375,2021-01-08
8.310756972111554,1.61138058525707,14.0,2013-01-10,40797.609375,2021-01-08
8.314741035856574,1.619759152034507,13.58,2013-01-09,40797.609375,2021-01-08
8.318725099601593,1.62041158242647,13.5,2013-01-08,40797.609375,2021-01-08
8.322709163346614,1.6262853632182521,13.2,2013-01-07,40797.609375,2021-01-08
8.326693227091633,1.625311246258188,13.19,2013-01-04,40797.609375,2021-01-08
8.330677290836654,1.6240996899440274,13.19,2013-01-03,40797.609375,2021-01-08
8.334661354581673,1.6252859070703694,13.09,2013-01-02,40797.609375,2021-01-08
8.338645418326694,1.62096754251555,13.22,2013-01-01,40797.609375,2021-01-08
8.342629482071713,1.6192871271876657,13.24,2012-12-31,40797.609375,2021-01-08
8.346613545816734,1.6195086134541814,13.18,2012-12-28,40797.609375,2021-01-08
8.350597609561753,1.6178299937922227,13.2,2012-12-27,40797.609375,2021-01-08
8.354581673306773,1.6171038504341526,13.18,2012-12-26,40797.609375,2021-01-08
8.358565737051793,1.6144829258144955,13.24,2012-12-25,40797.609375,2021-01-08
8.362549800796813,1.6135222360699535,13.23,2012-12-24,40797.609375,2021-01-08
8.366533864541832,1.6130358033695216,13.2,2012-12-21,40797.609375,2021-01-08
8.370517928286853,1.6083180702954065,13.35,2012-12-20,40797.609375,2021-01-08
8.374501992031872,1.6059651630428138,13.4,2012-12-19,40797.609375,2021-01-08
8.378486055776893,1.6182808355342124,14.53,2013-01-16,46196.464844,2021-02-08
8.382470119521912,1.6242657004184111,14.2,2013-01-15,46196.464844,2021-02-08
8.386454183266933,1.62527453217088,14.1,2013-01-14,46196.464844,2021-02-08
8.390438247011952,1.6262985377070889,14.0,2013-01-11,46196.464844,2021-02-08
8.394422310756973,1.6320538310200883,14.2,2013-01-15,47909.332031,2021-02-11
8.398406374501992,1.6334272460051693,13.58,2013-01-09,46196.464844,2021-02-08
8.402390438247012,1.6341434649428224,13.58,2013-01-09,46481.105469,2021-02-09
8.406374501992032,1.6478723900850514,15.57,2013-01-18,55888.132813,2021-02-19
8.410358565737052,1.6538539438317712,14.2,2013-01-15,52149.007813,2021-02-17
8.414342629482071,1.6672557165313124,14.53,2013-01-16,55888.132813,2021-02-19
8.418326693227092,1.6733030837420935,14.2,2013-01-15,55888.132813,2021-02-19
8.422310756972111,1.674302969896428,14.1,2013-01-14,55888.132813,2021-02-19
8.426294820717132,1.6753182541799272,14.0,2013-01-11,55888.132813,2021-02-19
8.430278884462151,1.6740743581852353,14.0,2013-01-10,55888.132813,2021-02-19
8.434262948207172,1.6825022398078855,13.58,2013-01-09,55888.132813,2021-02-19
8.43824701195219,1.683130849280018,13.5,2013-01-08,55888.132813,2021-02-19
8.442231075697212,1.6890299592429452,13.2,2013-01-07,55888.132813,2021-02-19
8.44621513944223,1.688016744919806,13.19,2013-01-04,55888.132813,2021-02-19
8.450199203187251,1.6867638918724435,13.19,2013-01-03,55888.132813,2021-02-19
8.45418326693227,1.6879313679023595,13.09,2013-01-02,55888.132813,2021-02-19
8.458167330677291,1.6835425764023073,13.22,2013-01-01,55888.132813,2021-02-19
8.46215139442231,1.6818165443280004,13.24,2012-12-31,55888.132813,2021-02-19
8.466135458167331,1.6820103400244153,13.18,2012-12-28,55888.132813,2021-02-19
8.47011952191235,1.6802861851051984,13.2,2012-12-27,55888.132813,2021-02-19
8.474103585657371,1.6795234993817734,13.18,2012-12-26,55888.132813,2021-02-19
8.47808764940239,1.6768482255640498,13.24,2012-12-25,55888.132813,2021-02-19
8.48207171314741,1.6758488483711038,13.23,2012-12-24,55888.132813,2021-02-19
8.48605577689243,1.6753282273627081,13.2,2012-12-21,55888.132813,2021-02-19
8.49003984063745,1.6757768007355227,13.58,2013-01-09,57805.121094,2021-03-11
